index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,MonthSale,AgeBuilding,WeekdaySale,Weekend
3871,Malvern East,4/24 Hyslop Pde,2,unit,820000.0,S,Besser,2016-05-22,11.2,3145,2.0,2.0,1.0,0.0,104.0,Stonnington,-37.8823,145.0729,Southern Metropolitan,8801.0,"-37.8823, 145.0729",5,3.0,6,1
3872,Malvern East,4/16 Repton Rd,2,unit,480000.0,S,hockingstuart,2016-05-22,11.2,3145,2.0,1.0,1.0,0.0,74.0,Stonnington,-37.8811,145.0524,Southern Metropolitan,8801.0,"-37.8811, 145.0524",5,46.0,6,1
3873,Malvern East,8a Anderson St,2,house,1420000.0,S,Marshall,2016-08-22,11.2,3145,2.0,1.0,1.0,348.0,126.0,Stonnington,-37.8672,145.0432,Southern Metropolitan,8801.0,"-37.8672, 145.0432",8,46.0,0,0
3874,Malvern East,2/16 Beaver St,3,townhouse,1370000.0,S,Abercromby's,2016-08-22,11.2,3145,3.0,2.0,2.0,323.0,204.0,Stonnington,-37.8704,145.0411,Southern Metropolitan,8801.0,"-37.8704, 145.0411",8,46.0,0,0
3875,Malvern East,2b Brunel St,3,house,1680000.0,S,hockingstuart,2016-08-22,11.2,3145,3.0,2.0,2.0,234.0,201.0,Stonnington,-37.8695,145.05,Southern Metropolitan,8801.0,"-37.8695, 145.05",8,18.0,0,0
3876,Malvern East,18 Grant St,4,house,2960000.0,S,Marshall,2016-08-22,11.2,3145,5.0,2.0,4.0,798.0,126.0,Stonnington,-37.8719,145.0511,Southern Metropolitan,8801.0,"-37.8719, 145.0511",8,46.0,0,0
3877,Malvern East,11 Hillard St,4,house,2110000.0,PI,hockingstuart,2016-08-22,11.2,3145,4.0,2.0,2.0,645.0,126.0,Stonnington,-37.8805,145.0668,Southern Metropolitan,8801.0,"-37.8805, 145.0668",8,46.0,0,0
3878,Malvern East,61a Paxton St,3,house,1300000.0,S,Marshall,2016-08-22,11.2,3145,3.0,2.0,2.0,323.0,126.0,Stonnington,-37.8709,145.0565,Southern Metropolitan,8801.0,"-37.8709, 145.0565",8,46.0,0,0
3879,Malvern East,398 Wattletree Rd,3,house,1750000.0,S,Marshall,2016-08-22,11.2,3145,3.0,1.0,2.0,562.0,126.0,Stonnington,-37.8657,145.0536,Southern Metropolitan,8801.0,"-37.8657, 145.0536",8,46.0,0,0
3880,Malvern East,3/907 Dandenong Rd,1,unit,300000.0,PI,Anderson,2016-04-23,11.2,3145,1.0,1.0,1.0,0.0,42.0,Stonnington,-37.8764,145.0463,Southern Metropolitan,8801.0,"-37.8764, 145.0463",4,3.0,5,1
3881,Malvern East,66 Argyll St,3,house,1100000.0,PI,Thomson,2016-09-24,11.2,3145,3.0,1.0,2.0,645.0,126.0,Stonnington,-37.875,145.0861,Southern Metropolitan,8801.0,"-37.875, 145.0861",9,56.0,5,1
3882,Malvern East,5/25 Clarence St,1,unit,373000.0,SP,hockingstuart,2016-09-24,11.2,3145,1.0,1.0,1.0,0.0,38.0,Stonnington,-37.8728,145.0417,Southern Metropolitan,8801.0,"-37.8728, 145.0417",9,51.0,5,1
3883,Malvern East,2a Ivanhoe Gr,3,house,1230000.0,S,Buxton,2016-09-24,11.2,3145,3.0,2.0,2.0,822.0,126.0,Stonnington,-37.8787,145.0807,Southern Metropolitan,8801.0,"-37.8787, 145.0807",9,46.0,5,1
3884,Malvern East,1/3 Steele St,2,unit,536000.0,S,Rendina,2016-09-24,11.2,3145,2.0,1.0,1.0,0.0,126.0,Stonnington,-37.8713,145.0515,Southern Metropolitan,8801.0,"-37.8713, 145.0515",9,56.0,5,1
3885,Malvern East,54 Capon St,2,house,2412000.0,S,Jellis,2017-02-25,11.2,3145,2.0,1.0,4.0,1220.0,126.0,Stonnington,-37.8846,145.08700000000005,Southern Metropolitan,8801.0,"-37.8846, 145.087",2,47.0,5,1
3886,Malvern East,2D Paxton St,4,townhouse,2560000.0,PI,Abercromby's,2017-02-25,11.2,3145,4.0,3.0,2.0,427.0,337.0,Stonnington,-37.8704,145.0503,Southern Metropolitan,8801.0,"-37.8704, 145.0503",2,5.0,5,1
3887,Malvern East,48 The Boulevard,3,house,960000.0,S,Johnston,2017-02-25,11.2,3145,3.0,2.0,1.0,310.0,114.0,Stonnington,-37.8733,145.0883,Southern Metropolitan,8801.0,"-37.8733, 145.0883",2,47.0,5,1
3888,Malvern East,5/80 Burke Rd,1,unit,315000.0,S,Jellis,2016-11-27,11.2,3145,1.0,1.0,1.0,0.0,46.0,Stonnington,-37.8704,145.0495,Southern Metropolitan,8801.0,"-37.8704, 145.0495",11,76.0,6,1
3889,Malvern East,22 Ellison St,3,house,1297000.0,S,Marshall,2016-11-27,11.2,3145,3.0,1.0,1.0,333.0,147.0,Stonnington,-37.8722,145.067,Southern Metropolitan,8801.0,"-37.8722, 145.067",11,68.0,6,1
3890,Malvern East,10/1810 Malvern Rd,3,townhouse,1015000.0,S,Marshall,2016-11-27,11.2,3145,3.0,2.0,2.0,0.0,134.0,Stonnington,-37.8689,145.06,Southern Metropolitan,8801.0,"-37.8689, 145.06",11,3.0,6,1
3891,Malvern East,3/5 Peak St,2,unit,523000.0,S,Castran,2016-11-27,11.2,3145,2.0,1.0,1.0,0.0,62.0,Stonnington,-37.8801,145.0874,Southern Metropolitan,8801.0,"-37.8801, 145.0874",11,56.0,6,1
3892,Malvern East,15 Prior Rd,3,house,1335000.0,S,Stockdale,2016-11-27,11.2,3145,3.0,2.0,2.0,606.0,133.0,Stonnington,-37.8831,145.0879,Southern Metropolitan,8801.0,"-37.8831, 145.0879",11,51.0,6,1
3893,Malvern East,3/100 Tooronga Rd,3,house,1055000.0,PI,hockingstuart,2016-11-27,11.2,3145,3.0,2.0,1.0,0.0,126.0,Stonnington,-37.866,145.0402,Southern Metropolitan,8801.0,"-37.866, 145.0402",11,46.0,6,1
3894,Malvern East,15/5 Warley Rd,2,unit,425000.0,SP,hockingstuart,2016-11-27,11.2,3145,2.0,1.0,1.0,0.0,57.0,Stonnington,-37.8804,145.0501,Southern Metropolitan,8801.0,"-37.8804, 145.0501",11,19.0,6,1
3895,Malvern East,1/380 Waverley Rd,3,house,1670000.0,S,Marshall,2016-11-27,11.2,3145,3.0,2.0,1.0,375.0,155.0,Stonnington,-37.8777,145.0608,Southern Metropolitan,8801.0,"-37.8777, 145.0608",11,96.0,6,1
3896,Malvern East,401A Waverley Rd,4,house,1350000.0,VB,Jellis,2016-11-27,11.2,3145,4.0,3.0,2.0,222.0,90.0,Stonnington,-37.878,145.0666,Southern Metropolitan,8801.0,"-37.878, 145.0666",11,6.0,6,1
3897,Malvern East,23 Darling Rd,3,house,1650000.0,S,RT,2016-05-28,11.2,3145,3.0,1.0,2.0,764.0,114.0,Stonnington,-37.8814,145.0583,Southern Metropolitan,8801.0,"-37.8814, 145.0583",5,91.0,5,1
3898,Malvern East,15 Alma St,4,house,1550000.0,VB,Jellis,2016-08-28,11.2,3145,4.0,2.0,4.0,848.0,126.0,Stonnington,-37.8847,145.076,Southern Metropolitan,8801.0,"-37.8847, 145.076",8,46.0,6,1
3899,Malvern East,20a Thurso St,3,house,950000.0,VB,Jellis,2016-08-28,11.2,3145,3.0,1.0,1.0,288.0,132.0,Stonnington,-37.8752,145.0817,Southern Metropolitan,8801.0,"-37.8752, 145.0817",8,17.0,6,1
3900,Malvern East,21 Virginia Gr,3,house,1782500.0,S,Ray,2016-08-28,11.2,3145,3.0,1.0,2.0,615.0,126.0,Stonnington,-37.8846,145.0861,Southern Metropolitan,8801.0,"-37.8846, 145.0861",8,66.0,6,1
3901,Malvern East,13 Clarence St,4,house,2490000.0,S,Marshall,2016-07-30,11.2,3145,3.0,2.0,2.0,640.0,126.0,Stonnington,-37.8738,145.0415,Southern Metropolitan,8801.0,"-37.8738, 145.0415",7,46.0,5,1
3902,Malvern East,3/915 Dandenong Rd,2,townhouse,500000.0,SP,Morleys,2016-07-30,11.2,3145,2.0,1.0,1.0,50.0,126.0,Stonnington,-37.8767,145.0469,Southern Metropolitan,8801.0,"-37.8767, 145.0469",7,46.0,5,1
3903,Malvern East,1c Wilmot St,2,townhouse,650000.0,S,Jellis,2016-07-30,11.2,3145,2.0,2.0,1.0,0.0,120.0,Stonnington,-37.8828,145.0528,Southern Metropolitan,8801.0,"-37.8828, 145.0528",7,1.0,5,1
3904,Maribyrnong,25 Cedar Dr,3,house,870000.0,SP,Nelson,2016-12-03,8.7,3032,3.0,2.0,2.0,392.0,126.0,Maribyrnong,-37.774,144.8744,Western Metropolitan,4918.0,"-37.774, 144.8744",12,46.0,5,1
3905,Maribyrnong,101/55 Cumberland Dr,2,unit,635000.0,PI,Nelson,2016-12-03,8.7,3032,2.0,2.0,1.0,0.0,126.0,Maribyrnong,-37.7865,144.9008,Western Metropolitan,4918.0,"-37.7865, 144.9008",12,46.0,5,1
3906,Maribyrnong,6 Londrew Ct,3,house,975000.0,PI,Burnham,2016-12-03,8.7,3032,3.0,1.0,2.0,597.0,154.0,Maribyrnong,-37.76300000000001,144.8877,Western Metropolitan,4918.0,"-37.763, 144.8877",12,46.0,5,1
3907,Maribyrnong,6 Kynoch La,3,townhouse,560000.0,VB,Biggin,2016-02-04,8.7,3032,3.0,2.0,2.0,77.0,115.0,Maribyrnong,-37.7746,144.8798,Western Metropolitan,4918.0,"-37.7746, 144.8798",2,12.0,3,0
3908,Maribyrnong,53 Wests Rd,3,townhouse,560000.0,VB,Biggin,2016-02-04,8.7,3032,3.0,2.0,2.0,83.0,126.0,Maribyrnong,-37.7719,144.8815,Western Metropolitan,4918.0,"-37.7719, 144.8815",2,16.0,3,0
3909,Maribyrnong,8/42 Wests Rd,2,townhouse,355000.0,SP,Biggin,2016-06-04,8.7,3032,2.0,1.0,1.0,0.0,88.0,Maribyrnong,-37.7716,144.882,Western Metropolitan,4918.0,"-37.7716, 144.882",6,12.0,5,1
3910,Maribyrnong,18 Blair St,3,townhouse,550000.0,SP,Biggin,2016-05-07,8.7,3032,3.0,2.0,2.0,77.0,138.0,Maribyrnong,-37.7743,144.8797,Western Metropolitan,4918.0,"-37.7743, 144.8797",5,16.0,5,1
3911,Maribyrnong,104 Gatehouse Pl,2,unit,420000.0,SP,Biggin,2016-05-07,8.7,3032,2.0,1.0,2.0,5661.0,103.0,Maribyrnong,-37.773,144.8806,Western Metropolitan,4918.0,"-37.773, 144.8806",5,76.0,5,1
3912,Maribyrnong,8/10 Middle Rd,2,house,399000.0,S,Raine,2016-05-07,8.7,3032,2.0,1.0,1.0,904.0,53.0,Maribyrnong,-37.7679,144.8935,Western Metropolitan,4918.0,"-37.7679, 144.8935",5,31.0,5,1
3913,Maribyrnong,3 Valnere St,4,house,940000.0,SP,Biggin,2016-05-07,8.7,3032,4.0,2.0,1.0,516.0,126.0,Maribyrnong,-37.7839,144.8853,Western Metropolitan,4918.0,"-37.7839, 144.8853",5,46.0,5,1
3914,Maribyrnong,19 Warrs Rd,3,house,1105000.0,S,Nelson,2016-05-07,8.7,3032,3.0,1.0,4.0,762.0,142.0,Maribyrnong,-37.7707,144.8924,Western Metropolitan,4918.0,"-37.7707, 144.8924",5,66.0,5,1
3915,Maribyrnong,5 Kallara Gr,3,townhouse,730000.0,S,Nelson,2016-11-07,8.7,3032,3.0,1.0,2.0,250.0,132.0,Maribyrnong,-37.7861,144.8897,Western Metropolitan,4918.0,"-37.7861, 144.8897",11,16.0,0,0
3916,Maribyrnong,3/41 Pridham St,2,unit,425000.0,S,Trimson,2016-11-07,8.7,3032,2.0,1.0,1.0,170.0,126.0,Maribyrnong,-37.7818,144.8859,Western Metropolitan,4918.0,"-37.7818, 144.8859",11,46.0,0,0
3917,Maribyrnong,3/6 Randall St,3,unit,662500.0,S,Rendina,2016-11-07,8.7,3032,3.0,2.0,2.0,202.0,121.0,Maribyrnong,-37.768,144.8894,Western Metropolitan,4918.0,"-37.768, 144.8894",11,10.0,0,0
3918,Maribyrnong,41 River St,3,house,986500.0,S,Biggin,2016-10-08,8.7,3032,3.0,1.0,1.0,629.0,126.0,Maribyrnong,-37.7798,144.8872,Western Metropolitan,4918.0,"-37.7798, 144.8872",10,46.0,5,1
3919,Maribyrnong,44 Blair St,2,townhouse,410000.0,S,Biggin,2016-09-10,8.7,3032,2.0,1.0,2.0,53.0,71.0,Maribyrnong,-37.7736,144.8798,Western Metropolitan,4918.0,"-37.7736, 144.8798",9,16.0,5,1
3920,Maribyrnong,4 Kallara Gr,5,house,930000.0,VB,Nelson,2016-09-10,8.7,3032,5.0,2.0,2.0,330.0,126.0,Maribyrnong,-37.7859,144.8898,Western Metropolitan,4918.0,"-37.7859, 144.8898",9,46.0,5,1
3921,Maribyrnong,28 Kellaway St,3,house,920000.0,SP,Biggin,2016-09-10,8.7,3032,3.0,1.0,2.0,689.0,110.0,Maribyrnong,-37.7823,144.887,Western Metropolitan,4918.0,"-37.7823, 144.887",9,96.0,5,1
3922,Maribyrnong,33 Newstead St,3,house,1320000.0,S,Nelson,2016-09-10,8.7,3032,3.0,2.0,2.0,645.0,211.0,Maribyrnong,-37.7662,144.8971,Western Metropolitan,4918.0,"-37.7662, 144.8971",9,116.0,5,1
3923,Maribyrnong,4 Platypus Ct,5,house,1150000.0,SP,Biggin,2016-09-10,8.7,3032,5.0,3.0,2.0,446.0,286.0,Maribyrnong,-37.7712,144.8763,Western Metropolitan,4918.0,"-37.7712, 144.8763",9,14.0,5,1
3924,Maribyrnong,9 Rylie La,3,house,680000.0,SP,Biggin,2016-09-10,8.7,3032,3.0,2.0,2.0,225.0,126.0,Maribyrnong,-37.7699,144.8791,Western Metropolitan,4918.0,"-37.7699, 144.8791",9,46.0,5,1
3925,Maribyrnong,11 Cedar Dr,5,house,990000.0,S,Biggin,2016-12-10,8.7,3032,5.0,2.0,2.0,433.0,126.0,Maribyrnong,-37.7742,144.8755,Western Metropolitan,4918.0,"-37.7742, 144.8755",12,46.0,5,1
3926,Maribyrnong,7/3 Ensign St,2,unit,330000.0,SP,Biggin,2016-12-10,8.7,3032,2.0,1.0,1.0,950.0,126.0,Maribyrnong,-37.7665,144.9004,Western Metropolitan,4918.0,"-37.7665, 144.9004",12,46.0,5,1
3927,Maribyrnong,455 Gordon St,3,townhouse,1011000.0,S,Greg,2017-02-11,8.7,3032,3.0,2.0,2.0,225.0,126.0,Maribyrnong,-37.7867,144.8906,Western Metropolitan,4918.0,"-37.7867, 144.8906",2,47.0,5,1
3928,Maribyrnong,12 Marin La,3,house,847000.0,S,Nelson,2016-11-12,8.7,3032,3.0,2.0,2.0,222.0,200.0,Maribyrnong,-37.7697,144.878,Western Metropolitan,4918.0,"-37.7697, 144.878",11,14.0,5,1
3929,Maribyrnong,104/5 Ordnance Res,2,unit,400000.0,SP,Biggin,2016-11-12,8.7,3032,2.0,1.0,2.0,3967.0,87.0,Maribyrnong,-37.7706,144.8805,Western Metropolitan,4918.0,"-37.7706, 144.8805",11,9.0,5,1
3930,Maribyrnong,9 Dale St,4,house,1100000.0,PI,Nelson,2016-05-14,8.7,3032,4.0,2.0,2.0,586.0,126.0,Maribyrnong,-37.7648,144.8881,Western Metropolitan,4918.0,"-37.7648, 144.8881",5,46.0,5,1
3931,Maribyrnong,26 Mitchell St,3,house,1072000.0,S,Biggin,2016-05-14,8.7,3032,3.0,2.0,2.0,1396.0,175.0,Maribyrnong,-37.7833,144.888,Western Metropolitan,4918.0,"-37.7833, 144.888",5,61.0,5,1
3932,Maribyrnong,2/105 Raleigh Rd,2,townhouse,479000.0,S,Rendina,2016-05-14,8.7,3032,2.0,2.0,1.0,0.0,126.0,Maribyrnong,-37.7691,144.8905,Western Metropolitan,4918.0,"-37.7691, 144.8905",5,46.0,5,1
3933,Maribyrnong,3/105 Raleigh Rd,2,townhouse,470000.0,S,Redina,2016-05-14,8.7,3032,2.0,2.0,1.0,0.0,126.0,Maribyrnong,-37.7692,144.8905,Western Metropolitan,4918.0,"-37.7692, 144.8905",5,46.0,5,1
3934,Maribyrnong,4/105 Raleigh Rd,2,townhouse,510000.0,PI,Redina,2016-05-14,8.7,3032,2.0,2.0,1.0,176.0,142.0,Maribyrnong,-37.7693,144.8905,Western Metropolitan,4918.0,"-37.7693, 144.8905",5,6.0,5,1
3935,Maribyrnong,112 Edgewater Bvd,3,townhouse,865000.0,PI,Clairmont,2016-04-16,8.7,3032,3.0,2.0,2.0,151.0,3.0,Maribyrnong,-37.7855,144.8958,Western Metropolitan,4918.0,"-37.7855, 144.8958",4,6.0,5,1
3936,Maribyrnong,42/2 Horizon Dr,2,unit,488000.0,S,Barry,2016-04-16,8.7,3032,2.0,2.0,2.0,0.0,126.0,Maribyrnong,-37.7752,144.8925,Western Metropolitan,4918.0,"-37.7752, 144.8925",4,46.0,5,1
3937,Maribyrnong,5 Lyric St,4,house,940000.0,S,GL,2016-04-16,8.7,3032,4.0,2.0,1.0,325.0,126.0,Maribyrnong,-37.7822,144.892,Western Metropolitan,4918.0,"-37.7822, 144.892",4,12.0,5,1
3938,Maribyrnong,3/26 Middle Rd,2,townhouse,570000.0,S,Jas,2016-04-16,8.7,3032,3.0,1.0,2.0,98.0,128.0,Maribyrnong,-37.7677,144.8925,Western Metropolitan,4918.0,"-37.7677, 144.8925",4,7.0,5,1
3939,Maribyrnong,7/13 Navigator St,2,house,335000.0,S,hockingstuart,2016-09-17,8.7,3032,2.0,1.0,1.0,0.0,99.0,Maribyrnong,-37.7681,144.8979,Western Metropolitan,4918.0,"-37.7681, 144.8979",9,46.0,5,1
3940,Maribyrnong,12 Newstead St,4,house,1900000.0,VB,Nelson,2016-09-17,8.7,3032,4.0,3.0,8.0,865.0,374.0,Maribyrnong,-37.7682,144.8971,Western Metropolitan,4918.0,"-37.7682, 144.8971",9,3.0,5,1
3941,Maribyrnong,20/9 Fabian Ct,2,townhouse,429000.0,S,Trimson,2017-03-18,8.7,3032,2.0,1.0,1.0,83.0,88.0,Maribyrnong,-37.7732,144.8927,Western Metropolitan,4918.0,"-37.7732, 144.8927",3,37.0,5,1
3942,Maribyrnong,44/2 Horizon Dr,2,unit,495000.0,S,Brad,2017-03-18,8.7,3032,2.0,2.0,2.0,37000.0,126.0,Maribyrnong,-37.7752,144.8925,Western Metropolitan,4918.0,"-37.7752, 144.8925",3,47.0,5,1
3943,Maribyrnong,1 Nayook La,3,townhouse,820000.0,VB,Biggin,2017-03-18,8.7,3032,3.0,2.0,2.0,275.0,126.0,Maribyrnong,-37.7719,144.8767,Western Metropolitan,4918.0,"-37.7719, 144.8767",3,47.0,5,1
3944,Maribyrnong,23/4 Wests Rd,3,house,456000.0,SP,Raine,2017-03-18,8.7,3032,3.0,2.0,2.0,4977.0,95.0,Maribyrnong,-37.7737,144.8816,Western Metropolitan,4918.0,"-37.7737, 144.8816",3,12.0,5,1
3945,Maribyrnong,705/60 Edgewater Bvd,2,unit,566000.0,S,Raine,2016-06-18,8.7,3032,2.0,2.0,1.0,3014.0,80.0,Maribyrnong,-37.7853,144.8944,Western Metropolitan,4918.0,"-37.7853, 144.8944",6,4.0,5,1
3946,Maribyrnong,19/9 Fabian Ct,2,townhouse,408000.0,S,Nelson,2016-06-18,8.7,3032,2.0,1.0,1.0,85.0,84.0,Maribyrnong,-37.7732,144.8927,Western Metropolitan,4918.0,"-37.7732, 144.8927",6,36.0,5,1
3947,Maribyrnong,37 Skyline Dr,4,house,1040000.0,S,Biggin,2016-06-18,8.7,3032,4.0,3.0,2.0,298.0,126.0,Maribyrnong,-37.7858,144.8937,Western Metropolitan,4918.0,"-37.7858, 144.8937",6,46.0,5,1
3948,Maribyrnong,211/20 Pier La,2,unit,470000.0,VB,Trimson,2016-11-19,8.7,3032,2.0,2.0,1.0,0.0,79.0,Maribyrnong,-37.7853,144.8999,Western Metropolitan,4918.0,"-37.7853, 144.8999",11,5.0,5,1
3949,Maribyrnong,101 Raleigh Rd,3,house,1460000.0,S,Woodards,2016-11-19,8.7,3032,3.0,1.0,2.0,926.0,126.0,Maribyrnong,-37.769,144.8909,Western Metropolitan,4918.0,"-37.769, 144.8909",11,46.0,5,1
3950,Maribyrnong,6/4 Belvedere Cl,3,house,780000.0,VB,Nelson,2016-05-22,8.7,3032,3.0,3.0,2.0,173.0,184.0,Maribyrnong,-37.773,144.8947,Western Metropolitan,4918.0,"-37.773, 144.8947",5,16.0,6,1
3951,Maribyrnong,31 Forge Cl,3,townhouse,675000.0,SP,First,2016-05-22,8.7,3032,3.0,2.0,2.0,210.0,126.0,Maribyrnong,-37.7732,144.879,Western Metropolitan,4918.0,"-37.7732, 144.879",5,46.0,6,1
3952,Maribyrnong,28 Blair St,2,townhouse,440000.0,PI,Rendina,2016-08-22,8.7,3032,2.0,1.0,2.0,54.0,85.0,Maribyrnong,-37.774,144.8797,Western Metropolitan,4918.0,"-37.774, 144.8797",8,16.0,0,0
3953,Maribyrnong,2 Murnong St,4,house,1048700.0,SP,Brad,2016-04-23,8.7,3032,3.0,2.0,2.0,452.0,245.0,Maribyrnong,-37.774,144.877,Western Metropolitan,4918.0,"-37.774, 144.877",4,17.0,5,1
3954,Maribyrnong,28 Blair St,2,townhouse,400000.0,PI,Rendina,2016-09-24,8.7,3032,2.0,1.0,2.0,54.0,85.0,Maribyrnong,-37.774,144.8797,Western Metropolitan,4918.0,"-37.774, 144.8797",9,16.0,5,1
3955,Maribyrnong,33 River St,4,house,1215000.0,S,Raine,2016-09-24,8.7,3032,4.0,3.0,4.0,613.0,142.0,Maribyrnong,-37.7799,144.8879,Western Metropolitan,4918.0,"-37.7799, 144.8879",9,66.0,5,1
3956,Maribyrnong,23 Duffy St,4,house,1180000.0,SP,Maddison,2017-02-25,8.7,3032,4.0,3.0,2.0,688.0,166.0,Maribyrnong,-37.7713,144.8937,Western Metropolitan,4918.0,"-37.7713, 144.8937",2,57.0,5,1
3957,Maribyrnong,9 Lyric St,4,house,1117000.0,S,Sweeney,2017-02-25,8.7,3032,4.0,3.0,2.0,325.0,207.0,Maribyrnong,-37.7822,144.8922,Western Metropolitan,4918.0,"-37.7822, 144.8922",2,12.0,5,1
3958,Maribyrnong,4/47 Middle Rd,2,unit,420000.0,S,Alexkarbon,2017-02-25,8.7,3032,2.0,1.0,1.0,0.0,68.0,Maribyrnong,-37.7678,144.8899,Western Metropolitan,4918.0,"-37.7678, 144.8899",2,47.0,5,1
3959,Maribyrnong,56 Skyline Dr,5,townhouse,1000000.0,PI,Edward,2017-02-25,8.7,3032,5.0,3.0,2.0,98.0,126.0,Maribyrnong,-37.7843,144.8939,Western Metropolitan,4918.0,"-37.7843, 144.8939",2,47.0,5,1
3960,Maribyrnong,329 Gordon St,4,house,770000.0,SP,Jas,2016-07-26,8.7,3032,4.0,2.0,2.0,215.0,231.0,Maribyrnong,-37.7817,144.8916,Western Metropolitan,4918.0,"-37.7817, 144.8916",7,16.0,1,0
3961,Maribyrnong,34 Mitchell St,3,house,905000.0,S,Biggin,2016-06-27,8.7,3032,3.0,1.0,2.0,696.0,126.0,Maribyrnong,-37.7832,144.8864,Western Metropolitan,4918.0,"-37.7832, 144.8864",6,46.0,0,0
3962,Maribyrnong,7 Pridham St,5,house,1151000.0,S,Biggin,2016-06-27,8.7,3032,5.0,2.0,5.0,694.0,232.0,Maribyrnong,-37.7819,144.8901,Western Metropolitan,4918.0,"-37.7819, 144.8901",6,66.0,0,0
3963,Maribyrnong,66 Raleigh Rd,3,house,907000.0,S,Raine,2016-11-27,8.7,3032,3.0,1.0,2.0,678.0,124.0,Maribyrnong,-37.769,144.8935,Western Metropolitan,4918.0,"-37.769, 144.8935",11,66.0,6,1
3964,Maribyrnong,110/44 Skyline Dr,2,unit,570000.0,PI,McDonald,2016-11-27,8.7,3032,2.0,2.0,1.0,3014.0,204.0,Maribyrnong,-37.7853,144.8944,Western Metropolitan,4918.0,"-37.7853, 144.8944",11,4.0,6,1
3965,Maribyrnong,75 Edgewater Bvd,3,house,820000.0,PI,Biggin,2016-05-28,8.7,3032,3.0,2.0,2.0,203.0,160.0,Maribyrnong,-37.7853,144.8972,Western Metropolitan,4918.0,"-37.7853, 144.8972",5,10.0,5,1
3966,Maribyrnong,39 Kellaway St,3,house,940000.0,S,Jas,2016-05-28,8.7,3032,3.0,1.0,1.0,695.0,141.0,Maribyrnong,-37.7825,144.886,Western Metropolitan,4918.0,"-37.7825, 144.886",5,76.0,5,1
3967,Maribyrnong,31 Monash St,4,house,1030000.0,S,Jas,2016-05-28,8.7,3032,4.0,2.0,1.0,573.0,196.0,Maribyrnong,-37.7844,144.8876,Western Metropolitan,4918.0,"-37.7844, 144.8876",5,91.0,5,1
3968,Maribyrnong,1 The Esplanade,5,house,1350000.0,S,Changing,2016-05-28,8.7,3032,5.0,3.0,5.0,670.0,126.0,Maribyrnong,-37.7676,144.9009,Western Metropolitan,4918.0,"-37.7676, 144.9009",5,46.0,5,1
3969,Maribyrnong,6 Ibis Pl,4,house,1230000.0,SP,Biggin,2016-08-28,8.7,3032,3.0,3.0,2.0,270.0,215.0,Maribyrnong,-37.7847,144.8962,Western Metropolitan,4918.0,"-37.7847, 144.8962",8,7.0,6,1
3970,Maribyrnong,90 Blair St,3,house,460000.0,VB,Nelson,2016-07-30,8.7,3032,3.0,2.0,1.0,95.0,126.0,Maribyrnong,-37.772,144.8801,Western Metropolitan,4918.0,"-37.772, 144.8801",7,15.0,5,1
3971,Maribyrnong,12 Ibis Pl,3,house,884500.0,S,Jellis,2016-07-30,8.7,3032,3.0,2.0,2.0,211.0,234.0,Maribyrnong,-37.7848,144.8969,Western Metropolitan,4918.0,"-37.7848, 144.8969",7,11.0,5,1
3972,Maribyrnong,34 MacEdon St,3,house,1010000.0,S,Biggin,2016-07-30,8.7,3032,3.0,1.0,1.0,594.0,126.0,Maribyrnong,-37.7804,144.8878,Western Metropolitan,4918.0,"-37.7804, 144.8878",7,76.0,5,1
3973,Maribyrnong,19 Mitchell St,3,house,820000.0,VB,Biggin,2016-07-30,8.7,3032,3.0,1.0,4.0,539.0,126.0,Maribyrnong,-37.7837,144.8888,Western Metropolitan,4918.0,"-37.7837, 144.8888",7,46.0,5,1
3974,Maribyrnong,21 Mitchell St,3,house,820000.0,VB,Biggin,2016-07-30,8.7,3032,3.0,1.0,4.0,578.0,176.0,Maribyrnong,-37.7837,144.8887,Western Metropolitan,4918.0,"-37.7837, 144.8887",7,10.0,5,1
3975,Maribyrnong,3/4 Navigator St,2,unit,330000.0,S,Woodards,2016-07-30,8.7,3032,2.0,1.0,1.0,0.0,126.0,Maribyrnong,-37.7689,144.8981,Western Metropolitan,4918.0,"-37.7689, 144.8981",7,46.0,5,1
3976,Melbourne,902/16 Liverpool St,1,unit,427000.0,S,Harcourts,2016-12-03,2.8,3000,1.0,1.0,0.0,0.0,126.0,Melbourne,-37.8111,144.9715,Northern Metropolitan,17496.0,"-37.8111, 144.9715",12,46.0,5,1
3977,Melbourne,14/2 Exhibition St,2,unit,1160500.0,S,Kay,2017-03-04,2.8,3000,2.0,2.0,1.0,4230.0,126.0,Melbourne,-37.8157,144.9727,Northern Metropolitan,17496.0,"-37.8157, 144.9727",3,11.0,5,1
3978,Melbourne,2306/265 Exhibition St,2,unit,780000.0,SP,Galldon,2016-06-04,2.8,3000,2.0,2.0,1.0,0.0,85.0,Melbourne,-37.8095,144.9691,Northern Metropolitan,17496.0,"-37.8095, 144.9691",6,19.0,5,1
3979,Melbourne,1501/87 Franklin St,2,unit,535000.0,S,HAR,2016-05-07,2.8,3000,2.0,1.0,1.0,0.0,84.0,Melbourne,-37.808,144.9617,Northern Metropolitan,17496.0,"-37.808, 144.9617",5,15.0,5,1
